"295 CHANNEL ST,parking lot,CHANNEL,2,2,SW,UK,2002,""CHANNEL (37.77437800, -122.39162900)"""
"295 ORIZABA AVE,Hong Kong Delights,ORIZABA,1,2,SW,UK,2002,""ORIZABA (37.71407700, -122.46292100)"""
"298 MUNICH ST,Golden State Market,MUNICH,1,2,SW,UK,2002,""MUNICH (37.72110200, -122.42700200)"""
"2991 SACRAMENTO ST,Liege Home and Garden,SACRAMENTO,1,2,SW,UK,2002,""SACRAMENTO (37.78872944, -122.44190783)"""
"300 CHANNEL ST,UK,CHANNEL,3,3,SW,UK,2002,""CHANNEL (37.77344684, -122.39268338)"""
"300 NAPLES ST,Don Chuys Mexi-Mercado,NAPLES,1,2,SW,UK,2002,""NAPLES (37.72393800, -122.42887400)"""
"3000 SAN BRUNO AVE,Money Mart,SAN BRUNO,1,2,SW,UK,2002,""SAN BRUNO (37.72381200, -122.40235400)"""
"301 BRAZIL AVE,Brazil/Lisbon Grocery,BRAZIL,1,2,SW,UK,2002,""BRAZIL (37.72367400, -122.43214600)"""
"3010 CLEMENT ST,dental office,CLEMENT,1,2,SW,UK,2002,""CLEMENT (37.78195700, -122.49160100)"""
"3119 MISSION ST,medical building,MISSION,1,2,SW,UK,2002,""MISSION (37.74751200, -122.41830800)"""
"313 NOE ST,Buena Vista Realty,NOE,1,2,SW,UK,2002,""NOE (37.76390700, -122.43275000)"""
"3140 BALBOA ST,Century Kitchen Cabinets,BALBOA,1,2,SW,UK,2002,""BALBOA (37.77616800, -122.49278600)"""
"3159 16TH ST,Gestalt Haus,16TH ST,1,2,SW,UK,2002,""16TH ST (37.76457000, -122.42330000)"""
"316 CLEMENT ST,Chung Chou City,CLEMENT,1,2,SW,UK,2002,""CLEMENT (37.78327600, -122.46266200)"""
"3160 16TH ST,Kilowatt Bar,16TH ST,1,2,SW,UK,2002,""16TH ST (37.76506200, -122.42324900)"""
"3170 16TH ST,Big Lantern restaurant,16TH ST,1,2,SW,UK,2002,""16TH ST (37.76508342, -122.42338851)"""
"3199 FILLMORE ST,Balboa Cafe,FILLMORE,1,2,SW,UK,2002,""FILLMORE (37.79879100, -122.43612900)"""
"3239 22ND ST,Cava 22,22ND ST,1,2,SW,UK,2002,""22ND ST (37.75519153, -122.41952097)"""
"3252 PIERCE ST,UK,PIERCE,1,2,SW,UK,2002,""PIERCE (37.80017600, -122.43917400)"""
"330 FELL ST,UK,FELL,1,2,SW,UK,2002,""FELL (37.77606700, -122.42336900)"""
"3318 24TH ST,Cafe La Boheme,24TH ST,1,2,SW,UK,2002,""24TH ST (37.75239900, -122.41880400)"""
"3338 17TH ST,condos,17TH ST,1,2,SW,UK,2002,""17TH ST (37.76359800, -122.42069900)"""
"3422 25TH ST,Luz de Luna,25TH ST,1,2,SW,UK,2002,""25TH ST (37.75079553, -122.41864883)"""
"345 WILLIAMS AVE,Foodco,WILLIAMS,1,2,SW,UK,2002,""WILLIAMS (37.72980500, -122.39924700)"""
"350 PARNASSUS AVE,Parnassus Heights Exchange,PARNASSUS,1,2,SW,UK,2002,""PARNASSUS (37.76423500, -122.45622800)"""
"3655 LAWTON ST,Kaila's Corner Cup,LAWTON,1,2,SW,UK,2002,""LAWTON (37.75666600, -122.50222800)"""
"366 BAY SHORE BLVD,Jack in the Box,BAYSHORE,1,2,SW,UK,2002,""BAYSHORE (37.74174378, -122.40666128)"""
"372 HAYES ST,multiple,HAYES,1,2,SW,UK,2002,""HAYES (37.77714100, -122.42268900)"""
"375 WOODSIDE AVE,Woodside Learning Center,WOODSIDE,1,2,SW,UK,2002,""WOODSIDE (37.74864400, -122.45614500)"""
"380 SANCHEZ ST,Viking Hair Salon,17TH ST,1,2,SW,UK,2002,""17TH ST (37.76310605, -122.43107719)"""
"3801 18TH ST,Lilah Belle's,18TH ST,1,2,SW,UK,2002,""18TH ST (37.76108900, -122.42852100)"""
"3870 24TH ST,Ladybug Ladybug,24TH ST,1,2,SW,UK,2002,""24TH ST (37.75184200, -122.42905700)"""
"388 MARKET ST,Sprint,MARKET,1,2,SW,UK,2002,""MARKET (37.79221700, -122.39816700)"""
"3936 24TH ST,GNC,24TH ST,1,2,SW,UK,2002,""24TH ST (37.75175800, -122.43043500)"""
"3950 SACRAMENTO ST,Claire Lillienth,SACRAMENTO,1,2,SW,UK,2002,""SACRAMENTO (37.78721900, -122.45807700)"""
"3991 24TH ST,Toast Eatery,24TH ST,1,2,SW,UK,2002,""24TH ST (37.75124400, -122.43162200)"""
"40 PAGE ST,""Pilates on Page, Pop!"",PAGE,1,2,SW,UK,2002,""PAGE (37.77445063, -122.42159570)"""
"400 CORTLAND AVE,Progressive Grounds,CORTLAND,1,2,SW,UK,2002,""CORTLAND (37.73895300, -122.41768600)"""
"400 DEWEY BLVD,ChouChou French Restaurant,DEWEY,1,2,SW,UK,2002,""DEWEY (37.74738800, -122.45952200)"""
"400 POST ST,Morton's the Steakhouse,POST,1,2,SW,UK,2002,""POST (37.78849400, -122.40883000)"""
"4045 24TH ST,Wells Fargo,24TH ST,1,2,SW,UK,2002,""24TH ST (37.75112300, -122.43284700)"""
"405 FLORIDA ST,Vista Point Studio | Gallery?,FLORIDA,1,2,SW,UK,2002,""FLORIDA (37.76408775, -122.41082772)"""
"406 CLEMENT ST,Rockit Room,CLEMENT,1,2,SW,UK,2002,""CLEMENT (37.78322500, -122.46377700)"""
"4063 18TH ST,Eureka Restaurant,18TH ST,1,2,SW,UK,2002,""18TH ST (37.76074800, -122.43419200)"""
"4097 19TH AVE,Diala Pizza,19TH AVE,1,2,SW,UK,2002,""19TH AVE (37.71447200, -122.47027700)"""
"4100 24TH ST,Heroine,24TH ST,1,2,SW,UK,2002,""24TH ST (37.75143700, -122.43438000)"""
"4166 24TH ST,Swatdee Thai Cuisine,24TH ST,1,2,SW,UK,2002,""24TH ST (37.75145100, -122.43557700)"""
"417 SOUTH VAN NESS AVE,Housing Alliance of SF,S VAN NESS,1,2,SW,UK,2002,""S VAN NESS (37.76648300, -122.41730500)"""
"4170 MISSION ST,Ocon Enterprises,MISSION,1,2,SW,UK,2002,""MISSION (37.73014300, -122.43000700)"""
"4230 MISSION ST,Castro-J R Appliance Repair,MISSION,1,2,SW,UK,2002,""MISSION (37.72966600, -122.43075200)"""
"425 HYDE ST,UK,HYDE,1,2,SW,UK,2002,""HYDE (37.78480400, -122.41650400)"""
"427 SOUTH VAN NESS AVE,Hertz Rental,S VAN NESS,1,2,SW,UK,2002,""S VAN NESS (37.76640300, -122.41741200)"""
"4448 CALIFORNIA ST,Salon Belle Linda,CALIFORNIA,1,2,SW,UK,2002,""CALIFORNIA (37.78515300, -122.46537700)"""
"45 WEST PORTAL AVE,Barbagelata Real Estate,WEST PORTAL,1,2,SW,UK,2002,""WEST PORTAL (37.74018600, -122.46595800)"""
"4645 MISSION ST,Walgreens,MISSION,1,2,SW,UK,2002,""MISSION (37.72392300, -122.43492500)"""
"4705 03RD ST,Bayview Opera House,03RD ST,1,2,SW,UK,2002,""03RD ST (37.73500400, -122.39017200)"""
"479 CASTRO ST,Cliff's Variety,CASTRO,1,2,SW,UK,2002,""CASTRO (37.76133000, -122.43468200)"""
"483 14TH ST,Mission Junk,14TH ST,1,2,SW,UK,2002,""14TH ST (37.76786300, -122.42399400)"""
"494 BROADWAY ST,Green Tortoise Hotel,BROADWAY,1,2,SW,UK,2002,""BROADWAY (37.79826282, -122.40528183)"""
"498 HAYES ST,Octavia's Haze gallery,HAYES,1,2,SW,UK,2002,""HAYES (37.77679600, -122.42450800)"""
"50 BELCHER ST,Friends of St. Francis Childcare,BELCHER,1,2,SW,UK,2002,""BELCHER (37.76851600, -122.43048500)"""
"50 FELL ST,UK,FELL,1,2,SW,UK,2002,""FELL (37.77671900, -122.41881100)"""
"510 CHURCH ST,Balboa Pool,CHURCH,1,2,SW,UK,2002,""CHURCH (37.76271200, -122.42864100)"""
"518 VALENCIA ST,Abandoned Planet bookstore (out of business),VALENCIA,1,2,SW,UK,2002,""VALENCIA (37.76449700, -122.42214400)"""
"521 CLEMENT ST,Schubert's Bakery,CLEMENT,1,2,SW,UK,2002,""CLEMENT (37.78267621, -122.46493927)"""
"539 HAYES ST,Alla Prima Fine Lingerie,HAYES,1,2,SW,UK,2002,""HAYES (37.77639800, -122.42526400)"""
"541 OCTAVIA ST,UK,OCTAVIA,1,2,SW,UK,2002,""OCTAVIA (37.77725700, -122.42495700)"""
"544 JONES ST,UK,JONES,1,2,SW,UK,2002,""JONES  (37.78636200, -122.41278200)"""
"558 CAPP ST,SF Tenant Union,CAPP,1,2,SW,UK,2002,""CAPP (37.75771700, -122.41818600)"""
"562 GREEN ST,Columbus Cafe,GREEN,1,2,SW,UK,2002,""GREEN (37.79976300, -122.40841000)"""
"564 CASTRO ST,Castro Tarts,CASTRO,1,2,SW,UK,2002,""CASTRO (37.75991200, -122.43527200)"""
"567 GOLDEN GATE AVE,UK,GOLDEN GATE,1,2,SW,UK,2002,""GOLDEN GATE (37.78083159, -122.41994287)"""
"575 OFARRELL ST,United Printing,O'FARRELL,1,2,SW,UK,2002,""O'FARRELL (37.78546652, -122.41407009)"""
"5799 MISSION ST,Woodiz Liquor,MISSION,1,2,SW,UK,2002,""MISSION (37.70948100, -122.45032300)"""
"580 CALIFORNIA ST,UK,CALIFORNIA,1,2,SW,UK,2002,""CALIFORNIA (37.79296800, -122.40414000)"""
"598 CASTRO ST,Buffalo Whole Food & Grain Company,CASTRO,1,2,SW,UK,2002,""CASTRO (37.75940000, -122.43514700)"""
"6 JOOST AVE,Deenas,JOOST,1,2,SW,UK,2002,""JOOST (37.73250700, -122.43511400)"""
"600 HARRISON ST,multiple,HARRISON,1,2,SW,UK,2002,""HARRISON (37.78413200, -122.39591300)"""
"601 DIVISADERO ST,Bean Bag Cafe,DIVISADERO,1,2,SW,UK,2002,""DIVISADERO (37.77515400, -122.43804200)"""
"609 COLE ST,UK,COLE,1,2,SW,UK,2002,""COLE (37.76926300, -122.45092600)"""
"631 HOWARD ST,Howard-Hawthrone Center,HOWARD,1,2,SW,UK,2002,""HOWARD (37.78604300, -122.39855600)"""
"640 CLAY ST,UK,CLAY,1,2,SW,UK,2002,""CLAY (37.79479300, -122.40386400)"""
"644 IRVING ST,Amazing Fantasy,IRVING,1,2,SW,UK,2002,""IRVING (37.76427718, -122.46497256)"""
"651 DIVISADERO ST,Cara Glass and Sash Co.,DIVISADERO,1,2,SW,UK,2002,""DIVISADERO (37.77568200, -122.43798000)"""
"657 MISSION ST,GLBT Historical Society,MISSION,1,2,SW,UK,2002,""MISSION (37.78671000, -122.40084000)"""
"701 BATTERY ST,Starbucks,BATTERY,1,2,SW,UK,2002,""BATTERY (37.79772100, -122.40115300)"""
"701 HOWARD ST,Zeum Museum,HOWARD,1,2,SW,UK,2002,""HOWARD (37.78351300, -122.40081300)"""
"730 MARKET ST,UK,MARKET,1,2,SW,UK,2002,""MARKET (37.78743200, -122.40437100)"""
"730 POLK ST,Asian & Pacific Islander Wellness Center,POLK,1,2,SW,UK,2002,""POLK (37.78381900, -122.41900700)"""
"731 IRVING ST,Wells Fargo,IRVING,1,2,SW,UK,2002,""IRVING (37.76381400, -122.46580100)"""
"735 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2002,""HAIGHT (37.77140800, -122.43423000)"""
"746 ARGUELLO BLVD,San Francylo,ARGUELLO,2,4,SW,UK,2002,""ARGUELLO (37.77635400, -122.45821500)"""
"765 PENNSYLVANIA AVE,UK,PENNSYLVANIA,1,2,SW,UK,2002,""PENNSYLVANIA (37.75640800, -122.39275000)"""
"770 GOLDEN GATE AVE,UK,GOLDEN GATE,1,2,SW,UK,2002,""GOLDEN GATE (37.78090900, -122.42339600)"""
"770 STANYAN ST,SF Federal Credit Union,STANYAN,1,2,SW,UK,2002,""STANYAN (37.76788500, -122.45290300)"""
"775 YORK ST,Jay'n Bee Club,YORK,1,2,SW,UK,2002,""YORK (37.75932800, -122.40890700)"""
"801 HAYES ST,H&W Liquors,HAYES,1,2,SW,UK,2002,""HAYES (37.77586947, -122.42975697)"""
"801 PORTOLA DR,medical building,PORTOLA,1,2,SW,UK,2002,""PORTOLA (37.74362300, -122.45409200)"""
"801 TURK ST,State of California Employment Development Department,TURK,1,2,SW,UK,2002,""TURK (37.78145200, -122.42257600)"""
"803 CORTLAND AVE,Blue Elephant Thai Cuisine,CORTLAND,1,2,SW,UK,2002,""CORTLAND (37.73908000, -122.41446100)"""
"803 DIVISADERO ST,Film Yard Video,DIVISADERO,1,2,SW,UK,2002,""DIVISADERO (37.77708200, -122.43844000)"""
"826 VALENCIA ST,UK,VALENCIA,1,2,SW,UK,2002,""VALENCIA (37.75955000, -122.42168900)"""
"856 MARKET ST,PUMA store,MARKET,1,2,SW,UK,2002,""MARKET (37.78515500, -122.40710000)"""
"953 MISSION ST,JT Restaurant and Catering,MISSION,1,2,SW,UK,2002,""MISSION (37.78155300, -122.40736500)"""
"969 MARKET ST,UK,MARKET,1,2,SW,UK,2002,""MARKET (37.78252000, -122.40922900)"""
"980 VALENCIA ST,Vanilla Saffron Imports,VALENCIA,1,2,SW,UK,2002,""VALENCIA (37.75726500, -122.42148800)"""
"985 SHOTWELL ST,UK,SHOTWELL,1,2,SW,UK,2002,""SHOTWELL (37.75265286, -122.41498878)"""
"1 BUSH PLZ,One Bush Plaza,MARKET,1,2,SW,UK,2003,""MARKET (37.79054833, -122.40033367)"""
"1 BUSH PLZ,One Bush Plaza,MARKET,1,2,SW,UK,2003,""MARKET (37.79054833, -122.40033367)"""
"1 DR CARLTON B GOODLETT PL,City Hall,POLK,2,4,SW,UK,2003,""POLK (37.77884600, -122.41903000)"""
"1348 09TH AVE,Bika Yoga Studio,09TH AVE,1,2,SW,UK,2003,""09TH AVE (37.76315600, -122.46592000)"""
"1348 09TH AVE,Bika Yoga Studio,09TH AVE,1,2,SW,UK,2003,""09TH AVE (37.76315600, -122.46592000)"""
"1555 MARIPOSA ST,Live Oak School,MARIPOSA,1,2,SW,UK,2003,""MARIPOSA (37.76345400, -122.39945800)"""
"170 OFARRELL ST,Macy's,O'FARRELL,1,2,SW,UK,2003,""O'FARRELL (37.78679591, -122.40736346)"""
"1701 DIVISADERO ST,medical offices,DIVISADERO,1,2,SW,UK,2003,""DIVISADERO (37.78548800, -122.44023800)"""
"1745 FOLSOM ST,Rainbow Grocery,FOLSOM,1,2,SW,UK,2003,""FOLSOM (37.76910900, -122.41505800)"""
"180 NEW MONTGOMERY ST,Art Academy University,NEW MONTGOMERY,1,2,SW,UK,2003,""NEW MONTGOMERY (37.78625100, -122.39952100)"""
"181 02ND ST,UK,02ND ST,1,2,SW,UK,2003,""02ND ST (37.78717500, -122.39836200)"""
"181 02ND ST,UK,02ND ST,1,2,SW,UK,2003,""02ND ST (37.78717500, -122.39836200)"""
"1900 FOLSOM ST,Truck,FOLSOM,1,2,SW,UK,2003,""FOLSOM (37.76679500, -122.41578300)"""
"204 03RD ST,Moscone Center,03RD ST,1,2,SW,UK,2003,""03RD ST (37.78351336, -122.40081339)"""
"204 03RD ST,Moscone Center,03RD ST,1,2,SW,UK,2003,""03RD ST (37.78351336, -122.40081339)"""
"2239 POLK ST,Greens Sports Bar,POLK,1,2,SW,UK,2003,""POLK (37.79754800, -122.42236100)"""
"2275 MARKET ST,UK,MARKET,1,2,SW,UK,2003,""MARKET (37.76455500, -122.43206200)"""
"230 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77439900, -122.41286200)"""
"230 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77439900, -122.41286200)"""
"25 SANCHEZ ST,residential (Duboce Park CafÈ),SANCHEZ,1,2,SW,UK,2003,""SANCHEZ (37.76892900, -122.43097900)"""
"2555 IRVING ST,Nomad Cyclery,27TH AVE,1,2,SW,UK,2003,""27TH AVE (37.76294511, -122.48550457)"""
"2555 IRVING ST,Nomad Cyclery,27TH AVE,1,2,SW,UK,2003,""27TH AVE (37.76294511, -122.48550457)"""
"26 07TH ST,UK,07TH ST,1,2,SW,UK,2003,""07TH ST (37.78007100, -122.41240000)"""
"26 07TH ST,UK,07TH ST,1,2,SW,UK,2003,""07TH ST (37.78007100, -122.41240000)"""
"2690 MISSION ST,Walgreens,23RD ST,1,2,SW,UK,2003,""23RD ST (37.75402900, -122.41897400)"""
"2800 24TH ST,Pop's Bar,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75303805, -122.40839866)"""
"2801 MISSION ST,McDonalds,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75209257, -122.41808570)"""
"2801 MISSION ST,McDonalds,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75209257, -122.41808570)"""
"298 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77378100, -122.41204200)"""
"298 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77378100, -122.41204200)"""
"300 CONNECTICUT ST,Goat Hi,CONNECTICUT,1,2,SW,UK,2003,""CONNECTICUT (37.76240200, -122.39765300)"""
"3150 24TH ST,Wise Sons Deli,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75263100, -122.41534600)"""
"3180 18TH ST,Pioneer Building,18TH ST,1,2,SW,UK,2003,""18TH ST (37.76238500, -122.41460100)"""
"333 BUSH ST,office building,BUSH,1,2,SW,UK,2003,""BUSH (37.79059200, -122.40305700)"""
"333 VALENCIA ST,The Fog Building,VALENCIA,1,2,SW,UK,2003,""VALENCIA (37.76768496, -122.42169002)"""
"3505 17TH ST,Claire's Deli,17TH ST,1,2,SW,UK,2003,""17TH ST (37.76300900, -122.42421400)"""
"360 18TH AVE,YMCA,18TH AVE,1,2,SW,UK,2003,""18TH AVE (37.78127100, -122.47696800)"""
"3600 16TH ST,Lookout/Squat & Gobble,16TH ST,1,2,SW,UK,2003,""16TH ST (37.76439100, -122.43340600)"""
"430 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77194900, -122.40979100)"""
"430 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77194900, -122.40979100)"""
"4348 03RD ST,Universal Martial Arts Academy,03RD ST,1,2,SW,UK,2003,""03RD ST (37.73825175, -122.38970207)"""
"445 CHURCH ST,Children's Council of San Francisco,CHURCH,1,2,SW,UK,2003,""CHURCH (37.76375400, -122.42820500)"""
"451 JUDAH ST,Bikram Yoga Inner Sunset,JUDAH,1,2,SW,UK,2003,""JUDAH (37.76188900, -122.46705800)"""
"480 05TH ST,UK,05TH ST,1,2,SW,UK,2003,""05TH ST (37.77792400, -122.40085700)"""
"488 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.77235709, -122.43026804)"""
"500 04TH ST,UK,04TH ST,1,2,SW,UK,2003,""04TH ST (37.77929300, -122.39813100)"""
"519 HAYES ST,Yoga Tree,HAYES,1,2,SW,UK,2003,""HAYES (37.77643400, -122.42500200)"""
"563 02ND ST,UK,02ND ST,1,2,SW,UK,2003,""02ND ST (37.78253900, -122.39246100)"""
"5843 GEARY BLVD,Thom's Natural Food,GEARY,1,2,SW,UK,2003,""GEARY (37.77993500, -122.48216400)"""
"595 02ND ST,UK,02ND ST,1,2,SW,UK,2003,""02ND ST (37.78226310, -122.39214260)"""
"595 02ND ST,UK,02ND ST,1,2,SW,UK,2003,""02ND ST (37.78226310, -122.39214260)"""
"65 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77677000, -122.41494800)"""
"65 09TH ST,UK,09TH ST,1,2,SW,UK,2003,""09TH ST (37.77677000, -122.41494800)"""
"700 HAIGHT ST,Palmyra Restaurant,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.77187900, -122.43394500)"""
"720 YORK ST,UK,YORK,1,2,SW,UK,2003,""YORK (37.75982600, -122.40920300)"""
"750 EDDY ST,UK,EDDY,1,2,SW,UK,2003,""EDDY (37.78325500, -122.42004900)"""
"956 COLE ST,Cole Hardware,COLE,1,2,SW,UK,2003,""COLE (37.76536883, -122.44945099)"""
"985 VALENCIA ST,UK,VALENCIA,1,2,SW,UK,2003,""VALENCIA (37.75722400, -122.42085000)"""
"100 MASONIC AVE,UK,MASONIC,1,2,SW,UK,2003,""MASONIC (37.78068500, -122.44687900)"""
"100 MISSION ST,Lightening Food,MISSION,1,2,SW,UK,2003,""MISSION (37.79253600, -122.39459300)"""
"100 SANSOME ST,UK,SANSOME,1,2,SW,UK,2003,""SANSOME (37.79150000, -122.40045000)"""
"101 SPEAR ST,Rincon Center,MISSION,1,2,SW,UK,2003,""MISSION (37.79277000, -122.39359000)"""
"1028 HOWARD ST,San Francisco Green Party,HOWARD,1,2,SW,UK,2003,""HOWARD (37.77946900, -122.40792200)"""
"1032 CLEMENT ST,Cafe la Flore,CLEMENT,1,2,SW,UK,2003,""CLEMENT (37.78285000, -122.47053200)"""
"1040 FOLSOM ST,UK,FOLSOM,1,2,SW,UK,2003,""FOLSOM (37.77795600, -122.40670600)"""
"106 POWELL ST,UK,POWELL,1,2,SW,UK,2003,""POWELL (37.78577000, -122.40767700)"""
"110 SUTTER ST,One Medical Group,SUTTER,1,2,SW,UK,2003,""SUTTER (37.79022500, -122.40269700)"""
"1122 TARAVAL ST,Sterling Bank and Trust,TARAVAL,1,2,SW,UK,2003,""TARAVAL (37.74318100, -122.47834300)"""
"1133 MISSION ST,Asian Pacific Islander Legal?,MISSION,1,2,SW,UK,2003,""MISSION (37.77833000, -122.41151600)"""
"114 SANSOME ST,UK,SANSOME,2,4,SW,UK,2003,""SANSOME (37.79150000, -122.40045000)"""
"115 SANSOME ST,UK,SANSOME,1,2,SW,UK,2003,""SANSOME (37.79142700, -122.40103800)"""
"117 NEW MONTGOMERY ST,UK,NEW MONTGOMERY,1,2,SW,UK,2003,""NEW MONTGOMERY (37.78724700, -122.39995900)"""
"1199 SOUTH VAN NESS AVE,The Little Spot Cafe,S VAN NESS,1,2,SW,UK,2003,""S VAN NESS (37.75411800, -122.41607200)"""
"1201 FOLSOM ST,Leather Etc.,FOLSOM,1,2,SW,UK,2003,""FOLSOM (37.77466800, -122.41005000)"""
"121 COLLINGWOOD ST,UK,COLLINGWOOD,1,2,SW,UK,2003,""COLLINGWOOD (37.76044234, -122.43575800)"""
"1220 NOE ST,James Lick Middle School,NOE,1,2,SW,UK,2003,""NOE (37.74936300, -122.43278500)"""
"1222 NORIEGA ST,Bashful Bull Hamburgers,NORIEGA,1,2,SW,UK,2003,""NORIEGA (37.75446600, -122.47699200)"""
"123 BATTERY ST,UK,BATTERY,1,2,SW,UK,2003,""BATTERY (37.79260200, -122.40043900)"""
"123 MISSION ST,multiple,MISSION,1,2,SW,UK,2003,""MISSION (37.79188200, -122.39433900)"""
"126 NEW MONTGOMERY ST,UK,NEW MONTGOMERY,1,2,SW,UK,2003,""NEW MONTGOMERY (37.78704200, -122.40042700)"""
"1261 HOWARD ST,Cassell Gallery,HOWARD,1,2,SW,UK,2003,""HOWARD (37.77532400, -122.41214500)"""
"127 COLLINGWOOD ST,UK,COLLINGWOOD,1,2,SW,UK,2003,""COLLINGWOOD (37.76037500, -122.43575200)"""
"1301 HOWARD ST,Rolo SOMA,HOWARD,1,2,SW,UK,2003,""HOWARD (37.77463700, -122.41316900)"""
"1314 CASTRO ST,Tierra Mia,CASTRO,1,2,SW,UK,2003,""CASTRO (37.75099600, -122.43433600)"""
"1320 POTRERO AVE,UK,POTRERO,1,2,SW,UK,2003,""POTRERO (37.75101200, -122.40647000)"""
"1320 SUTTER ST,UK,SUTTER,1,2,SW,UK,2003,""SUTTER (37.78774100, -122.42230900)"""
"1325 HOWARD ST,Foamorder,HOWARD,1,2,SW,UK,2003,""HOWARD (37.77445700, -122.41339700)"""
"136 CHURCH ST,Taqueria El Castillito,CHURCH,1,2,SW,UK,2003,""CHURCH (37.76872300, -122.42943000)"""
"1390 PACIFIC AVE,UK,PACIFIC,1,2,SW,UK,2003,""PACIFIC (37.79564800, -122.41803700)"""
"1405 NORIEGA ST,UK,NORIEGA,1,2,SW,UK,2003,""NORIEGA (37.75389824, -122.47888473)"""
"141 KEARNY ST,UK,KEARNY,1,2,SW,UK,2003,""KEARNY (37.78947100, -122.40411300)"""
"1414 CALIFORNIA ST,Nob Hill Hardware,CALIFORNIA,1,2,SW,UK,2003,""CALIFORNIA (37.79117600, -122.41770400)"""
"1414 VAN NESS AVE,UK,VAN NESS,1,2,SW,UK,2003,""VAN NESS (37.78884600, -122.42155500)"""
"144 02ND ST,UK,02ND ST,1,2,SW,UK,2003,""02ND ST (37.78720900, -122.39921100)"""
"15 SUTTER ST,UK,SUTTER,1,2,SW,UK,2003,""SUTTER (37.79005700, -122.40078300)"""
"1500 CHURCH ST,UK,CHURCH,1,2,SW,UK,2003,""CHURCH (37.74675100, -122.42724300)"""
"1501 FILLMORE ST,Starbucks,FILLMORE,1,2,SW,UK,2003,""FILLMORE (37.78348100, -122.43331600)"""
"1506 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.76999500, -122.44717900)"""
"1509 CHURCH ST,UK,CHURCH,1,2,SW,UK,2003,""CHURCH (37.74665100, -122.42666600)"""
"1525 MARKET ST,Bank of America,11TH ST,1,2,SW,UK,2003,""11TH ST (37.77486200, -122.41858100)"""
"1543 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.76962700, -122.44766800)"""
"157 TOWNSEND ST,Modern Dentistry,TOWNSEND,2,4,SW,UK,2003,""TOWNSEND (37.77925200, -122.39136900)"""
"1620 POLK ST,Good Vibrations,POLK,1,2,SW,UK,2003,""POLK (37.79191200, -122.42059600)"""
"1640 STOCKTON ST,UK,STOCKTON,1,2,SW,UK,2003,""STOCKTON (37.80101000, -122.40894100)"""
"1640 VAN NESS AVE,UK,VAN NESS,1,2,SW,UK,2003,""VAN NESS (37.79100600, -122.42199900)"""
"1653 MISSION ST,UK,MISSION,1,2,SW,UK,2003,""MISSION (37.77141400, -122.41946500)"""
"1665 BRYANT ST,Wardrobe Cleaners,BRYANT,1,2,SW,UK,2003,""BRYANT (37.76647646, -122.41041327)"""
"1667 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.76937500, -122.45005100)"""
"1686 15TH ST,Bridges Architecture,15TH ST,1,2,SW,UK,2003,""15TH ST (37.76681106, -122.42175253)"""
"1688 BRYANT ST,Jade Cafe,BRYANT,1,2,SW,UK,2003,""BRYANT (37.76574300, -122.41055500)"""
"1695 MISSION ST,Discount Builders Supply,MISSION,1,2,SW,UK,2003,""MISSION (37.77049400, -122.41912400)"""
"1700 JACKSON ST,UK,JACKSON,1,2,SW,UK,2003,""JACKSON (37.79402100, -122.42350200)"""
"1701 POWELL ST,Sushi Hunter,POWELL,1,2,SW,UK,2003,""POWELL (37.80038500, -122.41117100)"""
"1750 NORIEGA ST,Walgreens,25TH AVE,1,2,SW,UK,2003,""25TH AVE (37.75427300, -122.48264100)"""
"1751 FULTON ST,UK,FULTON,1,2,SW,UK,2003,""FULTON (37.77563300, -122.44554100)"""
"1810 CLEMENT ST,Blue Fin Sushi,CLEMENT,1,2,SW,UK,2003,""CLEMENT (37.78231200, -122.47874900)"""
"1816 IRVING ST,PPQ Beef Noodle House,IRVING,1,2,SW,UK,2003,""IRVING (37.76376200, -122.47748600)"""
"1871 HAYES ST,UK,HAYES,1,2,SW,UK,2003,""HAYES (37.77364400, -122.44737400)"""
"2 HARRISON ST,UK,HARRISON,1,2,SW,UK,2003,""HARRISON (37.78980300, -122.38975700)"""
"200 FOLSOM ST,UK,FOLSOM,1,2,SW,UK,2003,""FOLSOM (37.78928600, -122.39229900)"""
